caso,zona,mes,variable,valor,horas
C1,PRIMERAPLANTAALTA:1PAXBAX01,3,temperatura_operativa_C,30.71063004254339,744
C1,PRIMERAPLANTAALTA:1PAXBAX01,4,temperatura_operativa_C,28.931918964948697,720
C1,PRIMERAPLANTAALTA:1PAXBAX01,5,temperatura_operativa_C,28.291007084846534,744
C1,PRIMERAPLANTAALTA:1PAXBAX01,6,temperatura_operativa_C,26.79555090030815,720
C1,PRIMERAPLANTAALTA:1PAXBAX01,7,temperatura_operativa_C,25.504066891238807,744
C1,PRIMERAPLANTAALTA:1PAXBAX01,8,temperatura_operativa_C,25.289402994825856,744
C1,PRIMERAPLANTAALTA:1PAXBAX01,9,temperatura_operativa_C,25.231630004521573,720
C1,PRIMERAPLANTAALTA:1PAXBAX01,10,temperatura_operativa_C,26.11532952344912,744
C1,PRIMERAPLANTAALTA:1PAXBAX01,11,temperatura_operativa_C,26.418725907338274,720
C1,PRIMERAPLANTAALTA:1PAXBAX01,12,temperatura_operativa_C,27.618306359941105,744
C1,PRIMERAPLANTAALTA:ATRIO1PA,1,temperatura_operativa_C,28.830403127623033,744
C1,PRIMERAPLANTAALTA:ATRIO1PA,2,temperatura_operativa_C,29.57306689705519,672
C1,PRIMERAPLANTAALTA:ATRIO1PA,3,temperatura_operativa_C,30.474421403935775,744
C1,PRIMERAPLANTAALTA:ATRIO1PA,4,temperatura_operativa_C,28.741248880837762,720
C1,PRIMERAPLANTAALTA:ATRIO1PA,5,temperatura_operativa_C,28.251821002168914,744
C1,PRIMERAPLANTAALTA:ATRIO1PA,6,temperatura_operativa_C,26.771006183287096,720
C1,PRIMERAPLANTAALTA:ATRIO1PA,7,temperatura_operativa_C,25.434561320160785,744
C1,PRIMERAPLANTAALTA:ATRIO1PA,8,temperatura_operativa_C,25.31211699966851,744
C1,PRIMERAPLANTAALTA:ATRIO1PA,9,temperatura_operativa_C,25.110925152357634,720
C1,PRIMERAPLANTAALTA:ATRIO1PA,10,temperatura_operativa_C,25.840154612287606,744
C1,PRIMERAPLANTAALTA:ATRIO1PA,11,temperatura_operativa_C,26.015916078553246,720
C1,PRIMERAPLANTAALTA:ATRIO1PA,12,temperatura_operativa_C,27.20209265905019,744
C1,PRIMERAPLANTAALTA:1PAXOFX03,1,temperatura_operativa_C,27.26780673006069,744
C1,PRIMERAPLANTAALTA:1PAXOFX03,2,temperatura_operativa_C,28.107662775905958,672
C1,PRIMERAPLANTAALTA:1PAXOFX03,3,temperatura_operativa_C,28.869702991899615,744
C1,PRIMERAPLANTAALTA:1PAXOFX03,4,temperatura_operativa_C,27.724121767403723,720
C1,PRIMERAPLANTAALTA:1PAXOFX03,5,temperatura_operativa_C,27.51871105531478,744
C1,PRIMERAPLANTAALTA:1PAXOFX03,6,temperatura_operativa_C,26.208238193071114,720
C1,PRIMERAPLANTAALTA:1PAXOFX03,7,temperatura_operativa_C,24.909245648117086,744
C1,PRIMERAPLANTAALTA:1PAXOFX03,8,temperatura_operativa_C,24.587531848564637,744
C1,PRIMERAPLANTAALTA:1PAXOFX03,9,temperatura_operativa_C,24.233960965411846,720
C1,PRIMERAPLANTAALTA:1PAXOFX03,10,temperatura_operativa_C,24.781616974833913,744
C1,PRIMERAPLANTAALTA:1PAXOFX03,11,temperatura_operativa_C,24.902216606921375,720
C1,PRIMERAPLANTAALTA:1PAXOFX03,12,temperatura_operativa_C,26.024673262612236,744
C1,PRIMERAPLANTAALTA:1PAXOFX01,1,temperatura_operativa_C,28.054475529476598,744
C1,PRIMERAPLANTAALTA:1PAXOFX01,2,temperatura_operativa_C,28.894310665038358,672
C1,PRIMERAPLANTAALTA:1PAXOFX01,3,temperatura_operativa_C,29.668684272600526,744
C1,PRIMERAPLANTAALTA:1PAXOFX01,4,temperatura_operativa_C,28.094914619810787,720
C1,PRIMERAPLANTAALTA:1PAXOFX01,5,temperatura_operativa_C,27.591673826573096,744
C1,PRIMERAPLANTAALTA:1PAXOFX01,6,temperatura_operativa_C,26.235909621543637,720
C1,PRIMERAPLANTAALTA:1PAXOFX01,7,temperatura_operativa_C,25.01638951906988,744
C1,PRIMERAPLANTAALTA:1PAXOFX01,8,temperatura_operativa_C,24.752744862204487,744
C1,PRIMERAPLANTAALTA:1PAXOFX01,9,temperatura_operativa_C,24.62687133894427,720
C1,PRIMERAPLANTAALTA:1PAXOFX01,10,temperatura_operativa_C,25.395163007856045,744
C1,PRIMERAPLANTAALTA:1PAXOFX01,11,temperatura_operativa_C,25.62262064167594,720
C1,PRIMERAPLANTAALTA:1PAXOFX01,12,temperatura_operativa_C,26.706267930379976,744
C1,SEGUNDAPLANTAALTA:2PAXBAX01,1,temperatura_operativa_C,29.369633398786725,744
C1,SEGUNDAPLANTAALTA:2PAXBAX01,2,temperatura_operativa_C,30.702213251547988,672
C1,SEGUNDAPLANTAALTA:2PAXBAX01,3,temperatura_operativa_C,31.83776806527711,744
C1,SEGUNDAPLANTAALTA:2PAXBAX01,4,temperatura_operativa_C,29.22018442741272,720
C1,SEGUNDAPLANTAALTA:2PAXBAX01,5,temperatura_operativa_C,28.986945876946617,744
C1,SEGUNDAPLANTAALTA:2PAXBAX01,6,temperatura_operativa_C,27.032287265598995,720
C1,SEGUNDAPLANTAALTA:2PAXBAX01,7,temperatura_operativa_C,25.447844283881178,744
C1,SEGUNDAPLANTAALTA:2PAXBAX01,8,temperatura_operativa_C,25.935025124356848,744
C1,SEGUNDAPLANTAALTA:2PAXBAX01,9,temperatura_operativa_C,25.864468978003597,720
C1,SEGUNDAPLANTAALTA:2PAXBAX01,10,temperatura_operativa_C,26.594973054088936,744
C1,SEGUNDAPLANTAALTA:2PAXBAX01,11,temperatura_operativa_C,26.57812649837244,720
C1,SEGUNDAPLANTAALTA:2PAXBAX01,12,temperatura_operativa_C,27.857831136311965,744
C1,SEGUNDAPLANTAALTA:2PAXCAF,1,temperatura_operativa_C,27.84156198334809,744
C1,SEGUNDAPLANTAALTA:2PAXCAF,2,temperatura_operativa_C,28.842523750366873,672
C1,SEGUNDAPLANTAALTA:2PAXCAF,3,temperatura_operativa_C,29.791407200275838,744
C1,SEGUNDAPLANTAALTA:2PAXCAF,4,temperatura_operativa_C,28.18496006311498,720
C1,SEGUNDAPLANTAALTA:2PAXCAF,5,temperatura_operativa_C,28.089957903338295,744
C1,SEGUNDAPLANTAALTA:2PAXCAF,6,temperatura_operativa_C,26.771531635189856,720
C1,SEGUNDAPLANTAALTA:2PAXCAF,7,temperatura_operativa_C,25.508846702169325,744
C1,SEGUNDAPLANTAALTA:2PAXCAF,8,temperatura_operativa_C,25.742163203677617,744
C1,SEGUNDAPLANTAALTA:2PAXCAF,9,temperatura_operativa_C,25.567422714443456,720
C1,SEGUNDAPLANTAALTA:2PAXCAF,10,temperatura_operativa_C,25.923148779111294,744
C1,SEGUNDAPLANTAALTA:2PAXCAF,11,temperatura_operativa_C,25.828878286504647,720
C1,SEGUNDAPLANTAALTA:2PAXCAF,12,temperatura_operativa_C,26.690756147907557,744
C1,SEGUNDAPLANTAALTA:2PAXES,1,temperatura_operativa_C,27.474408801637257,744
C1,SEGUNDAPLANTAALTA:2PAXES,2,temperatura_operativa_C,28.881731310762277,672
C1,SEGUNDAPLANTAALTA:2PAXES,3,temperatura_operativa_C,30.17072987003076,744
C1,SEGUNDAPLANTAALTA:2PAXES,4,temperatura_operativa_C,28.42951233603878,720
C1,SEGUNDAPLANTAALTA:2PAXES,5,temperatura_operativa_C,28.35269247920313,744
C1,SEGUNDAPLANTAALTA:2PAXES,6,temperatura_operativa_C,26.498941385644855,720
C1,SEGUNDAPLANTAALTA:2PAXES,7,temperatura_operativa_C,24.880500623511736,744
C1,SEGUNDAPLANTAALTA:2PAXES,8,temperatura_operativa_C,24.839260585758097,744
C1,SEGUNDAPLANTAALTA:2PAXES,9,temperatura_operativa_C,24.392830400443763,720
C1,SEGUNDAPLANTAALTA:2PAXES,10,temperatura_operativa_C,24.79716304295911,744
C1,SEGUNDAPLANTAALTA:2PAXES,11,temperatura_operativa_C,24.717594536139554,720
C1,SEGUNDAPLANTAALTA:2PAXES,12,temperatura_operativa_C,25.860061351907135,744
C1,SEGUNDAPLANTAALTA:2PAXSUM,1,temperatura_operativa_C,28.08365385429449,744
C1,SEGUNDAPLANTAALTA:2PAXSUM,2,temperatura_operativa_C,29.05433991776797,672
C1,SEGUNDAPLANTAALTA:2PAXSUM,3,temperatura_operativa_C,29.899724272328157,744
C1,SEGUNDAPLANTAALTA:2PAXSUM,4,temperatura_operativa_C,28.202231567291047,720
C1,SEGUNDAPLANTAALTA:2PAXSUM,5,temperatura_operativa_C,27.851153958965153,744
C1,SEGUNDAPLANTAALTA:2PAXSUM,6,temperatura_operativa_C,26.4987873302966,720
C1,SEGUNDAPLANTAALTA:2PAXSUM,7,temperatura_operativa_C,25.26755741169982,744
C1,SEGUNDAPLANTAALTA:2PAXSUM,8,temperatura_operativa_C,25.39215282649849,744
C1,SEGUNDAPLANTAALTA:2PAXSUM,9,temperatura_operativa_C,25.341975988965906,720
C1,SEGUNDAPLANTAALTA:2PAXSUM,10,temperatura_operativa_C,25.86838930149279,744
C1,SEGUNDAPLANTAALTA:2PAXSUM,11,temperatura_operativa_C,25.862634116338455,720
C1,SEGUNDAPLANTAALTA:2PAXSUM,12,temperatura_operativa_C,26.81723166571932,744
C1,SEGUNDAPLANTAALTA:ASCENSOR,1,temperatura_operativa_C,27.46131590444144,744
C1,SEGUNDAPLANTAALTA:ASCENSOR,2,temperatura_operativa_C,28.84034720954196,672
C1,SEGUNDAPLANTAALTA:ASCENSOR,3,temperatura_operativa_C,30.141175608131448,744
C1,SEGUNDAPLANTAALTA:ASCENSOR,4,temperatura_operativa_C,28.495758966277688,720
C1,SEGUNDAPLANTAALTA:ASCENSOR,5,temperatura_operativa_C,28.33648022553461,744
C1,SEGUNDAPLANTAALTA:ASCENSOR,6,temperatura_operativa_C,26.525186564883168,720
C1,SEGUNDAPLANTAALTA:ASCENSOR,7,temperatura_operativa_C,24.909825480324397,744
C1,SEGUNDAPLANTAALTA:ASCENSOR,8,temperatura_operativa_C,24.84307993154511,744
C1,SEGUNDAPLANTAALTA:ASCENSOR,9,temperatura_operativa_C,24.373447848491015,720
C1,SEGUNDAPLANTAALTA:ASCENSOR,10,temperatura_operativa_C,24.74657276443526,744
C1,SEGUNDAPLANTAALTA:ASCENSOR,11,temperatura_operativa_C,24.74094234863737,720
C1,SEGUNDAPLANTAALTA:ASCENSOR,12,temperatura_operativa_C,25.824545533305788,744
C1,SEGUNDAPLANTAALTA:2PAXPAS,1,temperatura_operativa_C,28.005921203769557,744
C1,SEGUNDAPLANTAALTA:2PAXPAS,2,temperatura_operativa_C,29.239120996253924,672
C1,SEGUNDAPLANTAALTA:2PAXPAS,3,temperatura_operativa_C,30.3440983583746,744
C1,SEGUNDAPLANTAALTA:2PAXPAS,4,temperatura_operativa_C,28.669576342889165,720
C1,SEGUNDAPLANTAALTA:2PAXPAS,5,temperatura_operativa_C,28.342446055145984,744
C1,SEGUNDAPLANTAALTA:2PAXPAS,6,temperatura_operativa_C,26.553686922301665,720
C1,SEGUNDAPLANTAALTA:2PAXPAS,7,temperatura_operativa_C,25.115954962248217,744
C1,SEGUNDAPLANTAALTA:2PAXPAS,8,temperatura_operativa_C,24.898592821368364,744
C1,SEGUNDAPLANTAALTA:2PAXPAS,9,temperatura_operativa_C,24.568046489090083,720
C1,SEGUNDAPLANTAALTA:2PAXPAS,10,temperatura_operativa_C,25.142231979139172,744
C1,SEGUNDAPLANTAALTA:2PAXPAS,11,temperatura_operativa_C,25.203969825794744,720
C1,SEGUNDAPLANTAALTA:2PAXPAS,12,temperatura_operativa_C,26.375259798717497,744
C1,SEGUNDAPLANTAALTA:ATRIO2PA,1,temperatura_operativa_C,28.31302777190048,744
C1,SEGUNDAPLANTAALTA:ATRIO2PA,2,temperatura_operativa_C,29.502441090093882,672
C1,SEGUNDAPLANTAALTA:ATRIO2PA,3,temperatura_operativa_C,30.531839844555062,744
C1,SEGUNDAPLANTAALTA:ATRIO2PA,4,temperatura_operativa_C,28.770257159743743,720
C1,SEGUNDAPLANTAALTA:ATRIO2PA,5,temperatura_operativa_C,28.310686800889172,744
C1,SEGUNDAPLANTAALTA:ATRIO2PA,6,temperatura_operativa_C,26.499845250985498,720
C1,SEGUNDAPLANTAALTA:ATRIO2PA,7,temperatura_operativa_C,25.08256792822579,744
C1,SEGUNDAPLANTAALTA:ATRIO2PA,8,temperatura_operativa_C,24.848232178655238,744
C1,SEGUNDAPLANTAALTA:ATRIO2PA,9,temperatura_operativa_C,24.58210732904313,720
C1,SEGUNDAPLANTAALTA:ATRIO2PA,10,temperatura_operativa_C,25.276087788192285,744
C1,SEGUNDAPLANTAALTA:ATRIO2PA,11,temperatura_operativa_C,25.404503909449932,720
C1,SEGUNDAPLANTAALTA:ATRIO2PA,12,temperatura_operativa_C,26.6372839409946,744
C1,CUBIERTA:ATRIOSUPERIOR,1,temperatura_operativa_C,26.788982897240544,744
C1,CUBIERTA:ATRIOSUPERIOR,2,temperatura_operativa_C,28.15377077488872,672
C1,CUBIERTA:ATRIOSUPERIOR,3,temperatura_operativa_C,29.249554984432407,744
C1,CUBIERTA:ATRIOSUPERIOR,4,temperatura_operativa_C,27.834760852488632,720
C1,CUBIERTA:ATRIOSUPERIOR,5,temperatura_operativa_C,27.249418967089863,744
C1,CUBIERTA:ATRIOSUPERIOR,6,temperatura_operativa_C,25.297128081768342,720
C1,CUBIERTA:ATRIOSUPERIOR,7,temperatura_operativa_C,23.90263752817494,744
C1,CUBIERTA:ATRIOSUPERIOR,8,temperatura_operativa_C,23.42639891300217,744
C1,CUBIERTA:ATRIOSUPERIOR,9,temperatura_operativa_C,23.054590023361076,720
C1,CUBIERTA:ATRIOSUPERIOR,10,temperatura_operativa_C,23.585106965477294,744
C1,CUBIERTA:ATRIOSUPERIOR,11,temperatura_operativa_C,23.67172425072912,720
C1,CUBIERTA:ATRIOSUPERIOR,12,temperatura_operativa_C,24.915659284933135,744
C1,PLANTABAJA:PBXESX01,1,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXESX01,2,enfriamiento_sensible_kWh_termicos,0.0,672
C1,PLANTABAJA:PBXESX01,3,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXESX01,4,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXESX01,5,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXESX01,6,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXESX01,7,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXESX01,8,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXESX01,9,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXESX01,10,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXESX01,11,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXESX01,12,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXESX01,1,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXESX01,2,enfriamiento_total_kWh_termicos,0.0,672
C1,PLANTABAJA:PBXESX01,3,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXESX01,4,enfriamiento_total_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXESX01,5,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXESX01,6,enfriamiento_total_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXESX01,7,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXESX01,8,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXESX01,9,enfriamiento_total_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXESX01,10,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXESX01,11,enfriamiento_total_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXESX01,12,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXBOX01,1,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXBOX01,2,enfriamiento_sensible_kWh_termicos,0.0,672
C1,PLANTABAJA:PBXBOX01,3,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXBOX01,4,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXBOX01,5,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXBOX01,6,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXBOX01,7,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXBOX01,8,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXBOX01,9,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXBOX01,10,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXBOX01,11,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXBOX01,12,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXBOX01,1,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXBOX01,2,enfriamiento_total_kWh_termicos,0.0,672
C1,PLANTABAJA:PBXBOX01,3,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXBOX01,4,enfriamiento_total_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXBOX01,5,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXBOX01,6,enfriamiento_total_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXBOX01,7,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXBOX01,8,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXBOX01,9,enfriamiento_total_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXBOX01,10,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXBOX01,11,enfriamiento_total_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXBOX01,12,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXBAX01,1,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXBAX01,2,enfriamiento_sensible_kWh_termicos,0.0,672
C1,PLANTABAJA:PBXBAX01,3,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXBAX01,4,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXBAX01,5,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXBAX01,6,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXBAX01,7,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXBAX01,8,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXBAX01,9,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXBAX01,10,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXBAX01,11,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXBAX01,12,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXBAX01,1,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXBAX01,2,enfriamiento_total_kWh_termicos,0.0,672
C1,PLANTABAJA:PBXBAX01,3,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXBAX01,4,enfriamiento_total_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXBAX01,5,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXBAX01,6,enfriamiento_total_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXBAX01,7,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXBAX01,8,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXBAX01,9,enfriamiento_total_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXBAX01,10,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXBAX01,11,enfriamiento_total_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXBAX01,12,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXREX01,1,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXREX01,2,enfriamiento_sensible_kWh_termicos,0.0,672
C1,PLANTABAJA:PBXREX01,3,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXREX01,4,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXREX01,5,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXREX01,6,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXREX01,7,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXREX01,8,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXREX01,9,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXREX01,10,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXREX01,11,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXREX01,12,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXREX01,1,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXREX01,2,enfriamiento_total_kWh_termicos,0.0,672
C1,PLANTABAJA:PBXREX01,3,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXREX01,4,enfriamiento_total_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXREX01,5,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXREX01,6,enfriamiento_total_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXREX01,7,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXREX01,8,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXREX01,9,enfriamiento_total_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXREX01,10,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXREX01,11,enfriamiento_total_kWh_termicos,0.0,720
C1,PLANTABAJA:PBXREX01,12,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:ASCENSOR,1,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:ASCENSOR,2,enfriamiento_sensible_kWh_termicos,0.0,672
C1,PLANTABAJA:ASCENSOR,3,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:ASCENSOR,4,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PLANTABAJA:ASCENSOR,5,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:ASCENSOR,6,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PLANTABAJA:ASCENSOR,7,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:ASCENSOR,8,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:ASCENSOR,9,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PLANTABAJA:ASCENSOR,10,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:ASCENSOR,11,enfriamiento_sensible_kWh_termicos,0.0,720
C1,PLANTABAJA:ASCENSOR,12,enfriamiento_sensible_kWh_termicos,0.0,744
C1,PLANTABAJA:ASCENSOR,1,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:ASCENSOR,2,enfriamiento_total_kWh_termicos,0.0,672
C1,PLANTABAJA:ASCENSOR,3,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:ASCENSOR,4,enfriamiento_total_kWh_termicos,0.0,720
C1,PLANTABAJA:ASCENSOR,5,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:ASCENSOR,6,enfriamiento_total_kWh_termicos,0.0,720
C1,PLANTABAJA:ASCENSOR,7,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:ASCENSOR,8,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:ASCENSOR,9,enfriamiento_total_kWh_termicos,0.0,720
C1,PLANTABAJA:ASCENSOR,10,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:ASCENSOR,11,enfriamiento_total_kWh_termicos,0.0,720
C1,PLANTABAJA:ASCENSOR,12,enfriamiento_total_kWh_termicos,0.0,744
C1,PLANTABAJA:PBXSEX01,1,enfriamiento_sensible_kWh_termicos,641.165193287231,744
C1,PLANTABAJA:PBXSEX01,2,enfriamiento_sensible_kWh_termicos,834.129799202167,672
C1,PLANTABAJA:PBXSEX01,3,enfriamiento_sensible_kWh_termicos,935.8034030089409,744
C1,PLANTABAJA:PBXSEX01,4,enfriamiento_sensible_kWh_termicos,832.8302750181423,720
C1,PLANTABAJA:PBXSEX01,5,enfriamiento_sensible_kWh_termicos,779.4269613993162,744
C1,PLANTABAJA:PBXSEX01,6,enfriamiento_sensible_kWh_termicos,355.2131605719853,720
C1,PLANTABAJA:PBXSEX01,7,enfriamiento_sensible_kWh_termicos,170.88870184877945,744
C1,PLANTABAJA:PBXSEX01,8,enfriamiento_sensible_kWh_termicos,85.46264333294754,744
C1,PLANTABAJA:PBXSEX01,9,enfriamiento_sensible_kWh_termicos,24.546928411277037,720
C1,PLANTABAJA:PBXSEX01,10,enfriamiento_sensible_kWh_termicos,96.43602872436026,744
C1,PLANTABAJA:PBXSEX01,11,enfriamiento_sensible_kWh_termicos,97.94990746082846,720
C1,PLANTABAJA:PBXSEX01,12,enfriamiento_sensible_kWh_termicos,336.1352034436167,744
C1,PLANTABAJA:PBXSEX01,1,enfriamiento_total_kWh_termicos,1531.244722107106,744
C1,PLANTABAJA:PBXSEX01,2,enfriamiento_total_kWh_termicos,1970.7443363794707,672
C1,PLANTABAJA:PBXSEX01,3,enfriamiento_total_kWh_termicos,2256.128694708793,744
C1,PLANTABAJA:PBXSEX01,4,enfriamiento_total_kWh_termicos,2170.074291879721,720
C1,PLANTABAJA:PBXSEX01,5,enfriamiento_total_kWh_termicos,1893.0368663466238,744
C1,PLANTABAJA:PBXSEX01,6,enfriamiento_total_kWh_termicos,678.6089338890393,720
C1,PLANTABAJA:PBXSEX01,7,enfriamiento_total_kWh_termicos,260.3832746062528,744
C1,PLANTABAJA:PBXSEX01,8,enfriamiento_total_kWh_termicos,89.60814953766426,744
C1,PLANTABAJA:PBXSEX01,9,enfriamiento_total_kWh_termicos,24.546928411277037,720
C1,PLANTABAJA:PBXSEX01,10,enfriamiento_total_kWh_termicos,106.82187945211035,744
C1,PLANTABAJA:PBXSEX01,11,enfriamiento_total_kWh_termicos,114.52536282261106,720
C1,PLANTABAJA:PBXSEX01,12,enfriamiento_total_kWh_termicos,634.986775226806,744
C1,PLANTABAJA:PBXOFX03,1,enfriamiento_sensible_kWh_termicos,194.52913002484212,744
C1,PLANTABAJA:PBXOFX03,2,enfriamiento_sensible_kWh_termicos,211.65090606280788,672
C1,PLANTABAJA:PBXOFX03,3,enfriamiento_sensible_kWh_termicos,241.00549694701283,744
C1,PLANTABAJA:PBXOFX03,4,enfriamiento_sensible_kWh_termicos,193.69915483628256,720
