"Date/Time";"Glazing";"Walls";"Ceilings (int)";"Floors (int)";"Ground Floors";"Partitions (int)";"Roofs";"Floors (ext)";"Internal Natural vent.";"Sensible Cooling";"Mech Vent + Nat Vent + Infiltration";"External Air";"External Vent.";"Total Cooling";"General Lighting";"Miscellaneous";"Catering";"Computer + Equip";"Occupancy";"Solar Gains Interior Windows";"Solar Gains Exterior Windows";"Zone Sensible Heating";"Zone Sensible Cooling";"Air Temperature";"Radiant Temperature";"Operative Temperature";"Room Electricity";"Lighting";"Cooling (Electricity)";"Outside Dry-Bulb Temperature"
"";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"ac/h";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"°C";"°C";"°C";"kWh";"kWh";"kWh";"°C"
"24/11/2025";"-64,1554";"-68,21";"2,787641";"0,131351";"-20,88541";"1,831327";"-3,048745";"-1,936681";"-6,162909";"-116,9007";"2,058187";"-3,359404";"-9,802451";"-142,5063";"44,19941";"95,23257";"0,877635";"13,83909";"20,37196";"9,251016";"122,3847";"0,02434582";"-124,8716";"24,51527";"24,95694";"24,7361";"109,9493";"44,19941";"75,86536";"22,36979"
"25/11/2025";"-39,73064";"-42,6638";"0,159667";"-3,027259";"-29,6818";"-15,86783";"-8,425316";"-1,096391";"-5,814571";"-140,5496";"2,250608";"-3,503941";"-11,00028";"-179,7315";"44,19941";"95,23257";"0,877635";"13,83909";"19,99383";"10,46136";"132,0913";"0,05018506";"-146,1617";"24,71982";"25,58245";"25,15113";"109,9493";"44,19941";"95,11395";"22,72917"
"26/11/2025";"-43,74401";"-33,42788";"1,581214";"-1,327425";"-29,69768";"-9,940535";"-5,677437";"-1,305533";"-6,043398";"-146,1302";"2,091033";"-3,351748";"-11,85788";"-189,2239";"44,19941";"95,23257";"0,877635";"13,83909";"19,87838";"9,251863";"121,8447";"0,02666509";"-151,6208";"25,04453";"26,01792";"25,53122";"109,9493";"44,19941";"100,165";"22,55764"
"27/11/2025";"-39,07864";"-31,41116";"1,699137";"-1,602554";"-29,83402";"-7,054357";"-4,857708";"-1,232189";"-6,19881";"-150,1441";"2,085608";"-3,161058";"-10,95403";"-187,2489";"44,19941";"95,23257";"0,877635";"13,83909";"19,84476";"8,500849";"114,2019";"0,01963438";"-154,1198";"25,17836";"26,17528";"25,67682";"109,9493";"44,19941";"99,39838";"22,88611"
"28/11/2025";"-38,78416";"-26,74694";"2,039542";"-1,29202";"-29,8364";"-5,065898";"-3,781038";"-1,193325";"-6,061327";"-150,1508";"1,964978";"-2,94646";"-10,15285";"-184,0958";"44,19941";"95,23257";"0,877635";"13,83909";"19,80436";"7,827501";"106,1174";"0,01654222";"-155,878";"25,31728";"26,31315";"25,81521";"109,9493";"44,19941";"97,70177";"23,01563"
"29/11/2025";"-44,16049";"-27,68299";"2,951761";"-2,057815";"-34,08823";"-5,688821";"-3,886349";"-1,269302";"-6,527725";"-155,8251";"1,989679";"-3,490321";"-11,30443";"-194,1055";"43,48851";"95,17348";"0,877635";"13,83909";"19,44288";"9,664579";"124,3431";"0,01051859";"-161,7629";"25,35645";"26,49023";"25,92334";"109,8902";"43,48851";"102,7923";"22,84375"
"30/11/2025";"-43,64882";"-27,3049";"3,795879";"-2,203477";"-27,90076";"0,740455";"-2,987868";"-1,258081";"-4,027097";"-97,11798";"1,187892";"-3,531093";"-9,938925";"-102,6091";"1,883448";"94,24216";"0";"0";"0,6539331";"8,791771";"113,1082";"0,003242112";"-97,26868";"25,49859";"26,21592";"25,85725";"94,24216";"1,883448";"57,00506";"22,79653"
"01/12/2025";"-40,81185";"-28,35887";"1,644658";"-1,544362";"-25,4479";"-8,47142";"-4,333638";"-1,189903";"-5,440283";"-161,879";"1,997722";"-3,186735";"-9,826069";"-242,2775";"44,19941";"95,23257";"0,877635";"13,83909";"19,64654";"9,08705";"117,7781";"0,02342406";"-164,968";"25,46263";"26,61574";"26,03919";"109,9493";"44,19941";"127,8588";"23,1816"
"02/12/2025";"-36,67388";"-31,39339";"1,268207";"-1,044933";"-20,90354";"-4,811005";"-3,733709";"-1,106903";"-4,847033";"-161,5488";"1,879394";"-2,17423";"-7,55395";"-233,2759";"44,19941";"95,23257";"0,877635";"13,83909";"19,72477";"7,273374";"103,0771";"0,09884976";"-162,4335";"25,60896";"26,62771";"26,11834";"109,9493";"44,19941";"123,3141";"23,47986"
"03/12/2025";"-34,00878";"-24,87562";"1,064231";"0,198299";"-20,68016";"-0,889389";"-2,816155";"-1,108879";"-5,20809";"-155,9776";"1,973053";"-2,473951";"-8,995653";"-224,4281";"44,19941";"95,23257";"0,877635";"13,83909";"19,70797";"6,659915";"85,22945";"0,01388573";"-159,3385";"25,61295";"26,65398";"26,13346";"109,9493";"44,19941";"119,1654";"23,44826"
"04/12/2025";"-56,57977";"-57,49425";"2,627097";"1,33943";"-18,56744";"6,595455";"-1,483086";"-1,755499";"-4,788899";"-140,5072";"1,935554";"-2,538487";"-9,165367";"-193,979";"44,19941";"95,23257";"0,877635";"13,83909";"19,79884";"8,741489";"112,574";"0,00706635";"-145,5992";"25,34937";"26,13447";"25,74192";"109,9493";"44,19941";"102,5395";"23,31493"
"05/12/2025";"-35,21103";"-37,25749";"-0,400645";"-1,891202";"-22,27926";"-10,02932";"-6,290281";"-1,088411";"-4,166067";"-156,0903";"1,845832";"-1,94536";"-7,955318";"-211,9084";"44,19941";"95,23257";"0,877635";"13,83909";"19,72428";"8,710302";"114,6618";"0,01905464";"-159,4223";"25,38111";"26,34986";"25,86548";"109,9493";"44,19941";"111,9894";"23,37917"
"06/12/2025";"-39,98318";"-28,56462";"0,948365";"-1,018474";"-24,93597";"-8,926815";"-4,448738";"-1,224228";"-4,264865";"-162,3972";"1,798727";"-2,412424";"-8,882531";"-206,1943";"43,48851";"95,17348";"0,877635";"13,83909";"19,36657";"8,783226";"117,6289";"0,001165197";"-166,3424";"25,6755";"26,80372";"26,23961";"109,8902";"43,48851";"108,7779";"23,3691"
"07/12/2025";"-43,46803";"-26,15321";"2,317118";"-1,84218";"-25,72804";"-5,619147";"-3,915455";"-1,29696";"-2,714609";"-98,59403";"1,120427";"-3,67493";"-10,72124";"-103,9067";"1,883448";"94,24216";"0";"0";"0,6131793";"9,388918";"118,4767";"0,0002761063";"-98,74227";"26,24483";"26,97125";"26,60804";"94,24216";"1,883448";"57,72595";"23,49653"
"08/12/2025";"-40,22939";"-23,29665";"1,911898";"-0,633407";"-27,94911";"-5,16077";"-3,628406";"-1,233778";"-5,300542";"-173,4608";"2,021342";"-3,132439";"-9,354989";"-243,8108";"44,19941";"95,23257";"0,877635";"13,83909";"19,49873";"9,383236";"118,2027";"0,0211325";"-175,3749";"25,86296";"27,18019";"26,52157";"109,9493";"44,19941";"128,8738";"23,61667"
"09/12/2025";"-38,27976";"-23,72008";"1,849946";"-0,778562";"-26,99056";"-2,55476";"-3,08808";"-1,230539";"-5,076896";"-170,7965";"1,988008";"-3,15214";"-9,517537";"-246,2662";"44,19941";"95,23257";"0,877635";"13,83909";"19,5485";"8,811666";"110,8761";"0,1152192";"-172,7083";"25,85195";"27,13552";"26,49374";"109,9493";"44,19941";"130,4106";"23,61076"
"10/12/2025";"-49,29273";"-37,8029";"3,158746";"0,514198";"-22,04067";"4,826913";"-1,333565";"-1,452896";"-5,784824";"-154,61";"1,986628";"-3,23605";"-10,20844";"-223,2679";"44,19941";"95,23257";"0,877635";"13,83909";"19,67166";"8,129749";"110,6861";"0,001127744";"-161,8275";"25,66506";"26,76156";"26,21331";"109,9493";"44,19941";"117,7452";"23,33854"
"11/12/2025";"-34,91779";"-38,17568";"0,866289";"-1,237358";"-18,87416";"-0,919149";"-3,396864";"-1,100613";"-5,829139";"-150,2579";"2,314447";"-3,662499";"-10,58391";"-200,5726";"44,19941";"95,23257";"0,877635";"13,83909";"19,86476";"7,212001";"100,6204";"0,008022404";"-154,5759";"25,39003";"26,38031";"25,88517";"109,9493";"44,19941";"105,854";"23,42326"
"12/12/2025";"-38,73311";"-28,18492";"1,234889";"-1,097527";"-26,13013";"-8,209251";"-4,171642";"-1,192439";"-6,238622";"-168,2704";"2,474755";"-3,427111";"-10,18351";"-256,9049";"44,19941";"95,23257";"0,877635";"13,83909";"19,62817";"9,467364";"119,8249";"0,05639964";"-169,3484";"25,60733";"26,84768";"26,2275";"109,9493";"44,19941";"135,5517";"23,68507"
"13/12/2025";"-39,4175";"-28,43772";"1,66671";"-1,126018";"-25,92978";"-5,154585";"-3,636024";"-1,18804";"-5,47178";"-169,2249";"2,091268";"-2,661958";"-8,541056";"-241,208";"43,48851";"95,17348";"0,877635";"13,83909";"19,32368";"9,007686";"116,9084";"0,103946";"-170,3942";"25,72419";"26,93337";"26,32878";"109,8902";"43,48851";"127,4713";"23,64514"
"14/12/2025";"-43,6978";"-27,4888";"2,76665";"-1,957724";"-23,99393";"-2,627211";"-3,467348";"-1,259732";"-2,443154";"-98,63158";"1,032004";"-3,311453";"-9,568579";"-106,1156";"1,883448";"94,24216";"0";"0";"0,6135134";"8,788235";"114,7515";"0";"-98,81997";"26,18614";"26,89";"26,53807";"94,24216";"1,883448";"58,95312";"23,37083"
"15/12/2025";"-62,5231";"-55,84897";"3,606353";"1,678251";"-19,78753";"9,380901";"-1,609906";"-1,840292";"-5,310384";"-141,7947";"1,785215";"-2,452546";"-8,890729";"-192,9534";"44,19941";"95,23257";"0,877635";"13,83909";"19,746";"9,110668";"118,0485";"0,009167165";"-149,7388";"25,49624";"26,33921";"25,91772";"109,9493";"44,19941";"101,9221";"23,07257"
"16/12/2025";"-57,37325";"-66,53761";"1,156595";"0,915732";"-14,83743";"6,824729";"-4,362278";"-1,722336";"-4,304715";"-127,5381";"1,621961";"-2,092101";"-8,059508";"-163,1188";"44,19941";"95,23257";"0,877635";"13,83909";"19,94173";"8,71089";"114,0078";"0";"-137,538";"25,03662";"25,62815";"25,33238";"109,9493";"44,19941";"86,30086";"22,6875"
"17/12/2025";"-34,69868";"-40,31368";"-1,382157";"-1,736423";"-21,66405";"-13,46283";"-8,284481";"-1,077709";"-3,526804";"-151,7016";"1,781333";"-1,754353";"-7,110521";"-203,9839";"44,19941";"95,23257";"0,877635";"13,83909";"19,87315";"9,101827";"117,0527";"0,06234309";"-155,1097";"25,26786";"26,14068";"25,70427";"109,9493";"44,19941";"107,7579";"23,225"
"18/12/2025";"-39,451";"-27,00667";"0,759626";"-0,730909";"-25,242";"-10,77698";"-5,594029";"-1,186523";"-3,579594";"-162,8025";"1,81518";"-2,186579";"-8,027469";"-226,2706";"44,19941";"95,23257";"0,877635";"13,83909";"19,69125";"8,964333";"114,6873";"0,06609394";"-165,5684";"25,66709";"26,75035";"26,20872";"109,9493";"44,19941";"119,4795";"23,34514"
"19/12/2025";"-36,83057";"-30,01367";"1,043956";"-1,328519";"-23,3788";"-6,813691";"-4,406742";"-1,139959";"-3,729485";"-163,3182";"1,576294";"-1,77524";"-6,033216";"-228,0895";"44,19941";"95,23257";"0,877635";"13,83909";"19,63907";"7,628919";"108,1889";"0,04017777";"-165,76";"25,79955";"26,79984";"26,2997";"109,9493";"44,19941";"120,2791";"23,49479"
"20/12/2025";"-37,34879";"-23,08594";"1,419712";"-0,768455";"-24,79695";"-4,649144";"-3,901963";"-1,177768";"-4,077295";"-161,3103";"1,577046";"-2,22738";"-7,49299";"-229,7333";"43,48851";"95,17348";"0,877635";"13,83909";"19,32345";"7,623911";"104,07";"0";"-167,7164";"25,89848";"26,99057";"26,44452";"109,8902";"43,48851";"121,1227";"23,33229"
"21/12/2025";"-28,98288";"-17,33079";"2,014659";"-0,438053";"-16,01478";"4,189366";"-1,620974";"-0,854607";"-1,717092";"-98,64098";"0,9226843";"-2,183436";"-6,441186";"-106,5511";"1,883448";"94,24216";"0";"0";"0,6251854";"4,92016";"69,02424";"0,03597162";"-98,75554";"26,01872";"26,58209";"26,30041";"94,24216";"1,883448";"59,19505";"23,95313"
"22/12/2025";"-55,55507";"-57,73733";"2,670321";"0,656255";"-20,36548";"3,883439";"-1,682965";"-1,711016";"-3,674461";"-145,7776";"1,75691";"-1,514191";"-5,331858";"-207,49";"44,19941";"95,23257";"0,877635";"13,83909";"19,77391";"8,764684";"114,8084";"0,08294116";"-148,354";"25,58118";"26,28524";"25,93321";"109,9493";"44,19941";"109,5678";"23,91146"
"23/12/2025";"-27,50312";"-29,87562";"-0,479282";"-2,658432";"-25,6812";"-13,59232";"-6,82115";"-0,847467";"-3,509089";"-173,096";"1,818277";"-1,045432";"-3,236846";"-251,8141";"44,19941";"95,17348";"0,877635";"13,83909";"19,32154";"8,522575";"113,5092";"0,1939709";"-170,5435";"25,73703";"26,76616";"26,25159";"109,8902";"44,19941";"132,9662";"24,45243"
"24/12/2025";"-48,52333";"-48,02983";"2,789967";"2,139474";"-13,76434";"11,34989";"-0,610873";"-1,46085";"-4,942552";"-139,1522";"2,015111";"-2,094439";"-5,962231";"-195,4657";"44,19941";"95,17348";"0,877635";"13,83909";"19,60151";"5,530566";"79,75758";"0,09623268";"-142,1849";"25,50681";"26,13484";"25,82083";"109,8902";"44,19941";"103,4901";"23,92153"
"25/12/2025";"-29,46027";"-33,40552";"-0,659487";"-2,569905";"-23,13386";"-12,94778";"-6,463021";"-0,924231";"-3,906711";"-157,5945";"1,890951";"-1,762043";"-6,0517";"-223,1002";"44,19941";"95,17348";"0,877635";"13,83909";"19,46608";"7,999441";"110,3489";"0,03622294";"-160,3518";"25,58171";"26,5045";"26,0431";"109,8902";"44,19941";"117,4702";"24,06181"
"26/12/2025";"-34,28688";"-23,35524";"1,10826";"-1,582407";"-28,30901";"-11,4105";"-4,787398";"-1,001204";"-3,961751";"-177,6859";"2,059708";"-1,614028";"-5,165305";"-256,5498";"44,19941";"95,17348";"0,877635";"13,83909";"19,29169";"9,053371";"116,8436";"0,1531502";"-175,9216";"25,93624";"27,1292";"26,53272";"109,8902";"44,19941";"135,6208";"24,32431"
"27/12/2025";"-34,73806";"-20,84588";"1,861114";"-2,076231";"-29,49811";"-8,291122";"-4,306915";"-1,000601";"-3,670739";"-180,7552";"1,594534";"-1,221312";"-3,885537";"-260,6631";"43,48851";"95,17348";"0,877635";"13,83909";"19,19578";"8,665744";"115,9901";"0,1363734";"-180,1503";"26,18872";"27,38969";"26,78921";"109,8902";"43,48851";"137,6288";"24,3566"
"28/12/2025";"-39,52943";"-18,03666";"3,147994";"-1,924379";"-28,80121";"-3,901107";"-3,935202";"-1,213012";"-2,066661";"-100,4843";"0,9656451";"-3,082763";"-8,263638";"-108,0116";"1,883448";"94,24216";"0";"0";"0,5711862";"8,329952";"105,7454";"0,02188805";"-100,6119";"26,8785";"27,54624";"27,21237";"94,24216";"1,883448";"60,00642";"24,16736"
"29/12/2025";"-33,86209";"-20,15644";"2,406564";"-0,660716";"-25,90069";"0,473341";"-2,503683";"-1,071114";"-4,873384";"-172,5029";"1,846189";"-2,042191";"-6,361378";"-251,3225";"44,19941";"95,17348";"0,877635";"13,83909";"19,23727";"6,967651";"95,55967";"0,07082449";"-173,3882";"26,15758";"27,3443";"26,75094";"109,8902";"44,19941";"132,9509";"24,2066"
"30/12/2025";"-31,18745";"-18,53475";"1,718887";"-1,781329";"-30,73689";"-5,859065";"-3,485022";"-1,039067";"-4,316628";"-186,024";"1,980307";"-1,44598";"-3,991738";"-277,6116";"44,19941";"95,17348";"0,877635";"13,83909";"19,16654";"8,663767";"110,6878";"0,2090731";"-183,4759";"26,23148";"27,52908";"26,88028";"109,8902";"44,19941";"147,0056";"24,7066"
"31/12/2025";"-34,97596";"-14,52937";"2,975014";"-2,516207";"-35,43458";"-8,609621";"-3,615723";"-1,048187";"-4,62771";"-200,8422";"1,931667";"-1,878";"-4,027723";"-310,7472";"44,19941";"95,17348";"0,877635";"13,83909";"19,03737";"10,09135";"129,61";"0,2474604";"-195,9723";"26,44377";"27,91842";"27,1811";"109,8902";"44,19941";"164,3652";"24,87431"
